archive,folder_name,size_bytes,size_mb,file_count
jillem-full-archive,pauline njoku - ohia ololo (320kb),99689949,95.07,12
jillem-full-archive,paulo bagunca e a tropa maldita - s.t (1973) (digital) (flac+320kb),86907148,82.88,18
jillem-full-archive,paura - a collection of italian horror sounds from the cam sugar archive (320kb),154649639,147.49,29
jillem-full-archive,paura - a collection of italian horror sounds from the cam sugar archive (flac),163506511,155.93,29
jillem-full-archive,pawlo humeniuk - king of the ukrainian fiddlers 1925-27 (arhoolie) (192kb),119307116,113.78,27
jillem-full-archive,"pay it all back volume 2 (on-u-sound) (cd, 1988) (320kb)",192258672,183.35,23
jillem-full-archive,"pay it all back volume 4 (on-u-sound) (cd, 1993) (320kb+scans)",169036538,161.21,21
jillem-full-archive,"pay it all back volume 4 (on-u-sound) (cd, 1993) (flac+scans)",175674169,167.54,21
jillem-full-archive,"pay it all back volume 5 (on-u-sound) (cd, 1995) (320kb+scans)",170585147,162.68,27
jillem-full-archive,"pay it all back volume 5 (on-u-sound) (cd, 1995) (flac+scans)",177446012,169.23,26
jillem-full-archive,pazy and the black hippies - wa ho ha (320kb),72388669,69.04,11
jillem-full-archive,"peace chant 1 (vols 1 & 2) & 2 ( vols 3 & 4) - raw, deep and spiritual jazz (320kb)",388074956,370.1,40
jillem-full-archive,peacocks guitar band - abasi o mokop (digital) (1 track album) (flac),9342112,8.91,4
jillem-full-archive,peacocks guitar band international - ejiogu   smash hits (digital) (192kb),115026119,109.7,41
jillem-full-archive,"peacocks international highlife band - unbeatable abiriwa, 1977 (lp in mint condition) (128kb)",29069284,27.72,16
jillem-full-archive,pearls before swine - the exaltation of tom rapp (digital) (flac 320kb),108914546,103.87,18
jillem-full-archive,pearly queen - quit jivin; a funk anthology (320kb),163991063,156.39,24
jillem-full-archive,pedrinho - aleluia (digital) (2018) (320kb),109246901,104.19,16
jillem-full-archive,pedro flores 1935-1938 (vbr0 scans),104925832,100.07,32
jillem-full-archive,pedro laza y sus pelayeros - rito esclavo (1961; 2017) (digital) (flac 320kb),74091248,70.66,16
jillem-full-archive,pedro lima & conjunto ''os leonenses'' - maguidala (2020) (flac 320kb),87008945,82.98,8
jillem-full-archive,pedro lima - pedro lima e as relíquias do passado (320kb),194616366,185.6,20
jillem-full-archive,pedro lima - recordar e viver - antologia vol. 1 (320kb),185961510,177.35,15
jillem-full-archive,pedro lima - recordar e viver - antologia vol. 1 (flac),192822044,183.89,16
jillem-full-archive,pedro marcano 1935-1940 (vbr0 booklet),115401080,110.06,33
jillem-full-archive,"pedro santos - krishnanda (1968, reissue 2016) (mr bongo) [ndaudio] (aac.vbr.avg. 410kb)",98460943,93.9,17
jillem-full-archive,"pello el afrokan - congas por barrios {areito, 1988, lp} (flac 320kb)",91777752,87.53,20
jillem-full-archive,pello el afrokan - mozambique 1964 {egrem - ld 3144} (remasterizado) (flac 320kb),94604412,90.22,15
jillem-full-archive,pello el afrokan - ritmo mozambique (en vivo) [remasterizado] (flac 320kb),98353738,93.8,14
jillem-full-archive,pello el afrokan - un sabor que canta (cd) (1989) (vbr1),64127502,61.16,11
jillem-full-archive,penny & the quarters - penny & the quarters ep (digital) (flac 320kb),24772743,23.63,12
jillem-full-archive,"people funny boy - the genius of lee 'scratch' perry by david katz (epub, mobi, pdf)",16402746,15.64,9
jillem-full-archive,"pep llopis - poiemusia la nau dels argonautes (1987, 2017) (320kb)",114569212,109.26,11
jillem-full-archive,"pep llopis - poiemusia la nau dels argonautes (1987, 2017) (flac)",115907487,110.54,10
jillem-full-archive,pepe kalle & empire bakuba - zabolo (ngoyarto) (digital) (320kb),182825627,174.36,13
jillem-full-archive,pepe kalle & empire bakuba - zabolo (ngoyarto) (digital) (flac),187685478,178.99,12
jillem-full-archive,pepe kalle - gigantafrique! (flac 320kb booklet),144257314,137.57,21
jillem-full-archive,perez prado - ''kuba-mambo'' (1947-1949) (tumbao) (320kb inlay),191107939,182.25,33
jillem-full-archive,perez prado - al compas del mambo 1950-1952 (320kb),180796763,172.42,33
jillem-full-archive,"periklas halkias - epirotika- greek folk music and dances from northern epirus, vol. 1 (flac 320kb)",116917683,111.5,13
jillem-full-archive,"periklas halkias - epirotika- greek folk music and dances from northern epirus, vol. 2 (flac 320kb)",119662020,114.12,12
jillem-full-archive,persian underground (persianna) (320kb),185307493,176.72,21
jillem-full-archive,persona - som (bonus tracks) (1975; 2021) (flac 320kb),92416095,88.13,19
jillem-full-archive,personal space - electronic soul 1974-1984 (320kb),159539966,152.15,21
jillem-full-archive,peru negro - son de los diablos (1974; 2020) (320kb),82691449,78.86,14
jillem-full-archive,peru selvatico - sonic expedition into the peruvian amazon 1972-1986 (flac 320kb),133502266,127.32,22
jillem-full-archive,pete (la roca) sims - turkish women at the bath (cd) (flac 320kb),88612931,84.51,16
jillem-full-archive,pete larson - kambanane jamz (flac 320kb),157814630,150.5,15
jillem-full-archive,pete rodriguez - el rey del boogaloo! (1966-69) (vampi soul) (320kb),145031286,138.31,20
jillem-full-archive,"peter giger & family of percussion - a drum is a woman, the best of (2cd) (320kb)",344746247,328.78,47
jillem-full-archive,peter grudzien - the unicorn & the garden of love (digital) (320kb),183719805,175.21,31
jillem-full-archive,peter grudzien - the unicorn & the garden of love (digital) (flac),198478455,189.28,33
jillem-full-archive,peter king - african dialects (cd) (1979; 2013) (320kb),101063280,96.38,18
jillem-full-archive,"peter king - miliki sound (cd, mr bongo) (aac 448kb)",106009255,101.1,13
jillem-full-archive,"peter king - shango (cd, mr bongo) (320kb)",110065268,104.97,14
jillem-full-archive,peter lüdemann & pit troja - the now generation (percussive underscores) (flac 320kb),85352237,81.4,13
jillem-full-archive,peter reno & luis vecchio - afro-rock [1971] [de wolfe] [dwlp 3220] [stereo] (flac 320kb),118822449,113.32,20
jillem-full-archive,peter tosh - equal rights (2cd) (deluxe edition) (320kb),363647828,346.8,45
jillem-full-archive,peter tosh - equal rights (2cd) (deluxe edition) {disc 1} (flac),199223855,189.99,30
jillem-full-archive,peter tosh - equal rights (2cd) (deluxe edition) {disc 2} (flac),188951412,180.2,24
jillem-full-archive,peter tosh - the toughest (heartbeat) (flac 320kb booklet),163389893,155.82,37
jillem-full-archive,peter tosh and friends - arise black man (flac 320kb inlay),183620618,175.11,38
jillem-full-archive,petites musiques du zaire (18 easy pieces of intimate zaire music) (320kb),177051735,168.85,21
jillem-full-archive,petites planetes - ma'badong- dance of death from the toraja land (flac 320kb),58648204,55.93,11
jillem-full-archive,phairin phonphibun - lam klom thung; essential (em records) (320kb),86984351,82.95,14
jillem-full-archive,"pharoah sanders - izipho zam (my gifts) {cd, 2006, bomba-japan} (flac 320kb)",123776359,118.04,19
jillem-full-archive,pharoah sanders - jewels of thought (1969; remastered 1998) (flac 320kb booklet),116689592,111.28,20
jillem-full-archive,pharoah sanders - karma (1969; 2007) (impulse!-japan) (flac 320kb),94298588,89.93,13
jillem-full-archive,pharoah sanders - live at the east (1971; 2007) (flac 320kb),127742740,121.82,14
jillem-full-archive,pharoah sanders - live in paris (1975) (lost ortf recordings) (flac 320kb),107202373,102.24,12
jillem-full-archive,pharoah sanders - thembi (1971;1998) (flac 320kb),117951705,112.49,16
jillem-full-archive,pharoah sanders - village of the pharoahs-wisdom through music (2011) (320kb booklet),182419558,173.97,21
jillem-full-archive,pharoah sanders - village of the pharoahs-wisdom through music (2011) (flac booklet),195005651,185.97,23
jillem-full-archive,phil pratt and friends - the war is on; dub style (extra tracks) (2018) (flac 320kb),131388745,125.3,16
jillem-full-archive,phil pratt thing (flac 320kb booklet),177151129,168.94,34
jillem-full-archive,phil tyler - we sunk the ship to get rid of the rats (320kb),126474650,120.62,21
jillem-full-archive,phil woods - greek cooking (flac 320kb),86512572,82.5,12
jillem-full-archive,"phil yost - bent city {lp, takoma, 1967} (flac 320kb)",182606899,174.15,28
jillem-full-archive,phil yost - touchwood's dream (1970) (reissue) (digital) (flac 320kb),86066988,82.08,9
jillem-full-archive,philip cohran and the artistic heritage ensemble - on the beach (1967; 2007; scans) (320kb),156772355,149.51,10
jillem-full-archive,philip cohran and the artistic heritage ensemble - on the beach (1967; 2007; scans) (flac),173255821,165.23,14
jillem-full-archive,philip cohran and the artistic heritage ensemble - singles (2007) (midday music) (flac),104314317,99.48,12
jillem-full-archive,"philip cohran and the artistic heritage ensemble - the malcolm x memorial (1968, 2007) (cd) (flac 320kb)",79208247,75.54,12
jillem-full-archive,philip fraser - african liberation 10'' reissue (vbr0),10913254,10.41,8
jillem-full-archive,philippines - femmes artistes du lac sebu = women artists of lake sebu (vbr0),160887382,153.43,38
jillem-full-archive,phillip mitchell - just the beginning (320kb booklet),171942580,163.98,26
jillem-full-archive,phillip mitchell - just the beginning (flac booklet),186867551,178.21,31
jillem-full-archive,phillip nangle - kwangoma zonke (320kb),154625403,147.46,14
jillem-full-archive,phumphuang duanchan - lam phloen phumphuang duanchan (320kb),80761279,77.02,13
jillem-full-archive,pic-nic - pic-nic (1968) (stereo) (digital tracks) (flac 320kb),85028854,81.09,25
jillem-full-archive,"picchio dal pozzo - picchio dal pozzo (bonus track) (1976, reissue 2010) (belle antique) (flac 320kb)",127488803,121.58,16
jillem-full-archive,pied piper presents a new concept in detroit soul (flac 320kb scans),183110382,174.63,49
jillem-full-archive,piero piccioni - colpo rovente (2012) (digital) (flac 320kb),504497196,481.13,58
jillem-full-archive,piero piccioni - il dio sotto la pelle (ost) (remastered) (1974; 2014) (digital) (flac 320kb),141789691,135.22,23
jillem-full-archive,piero piccioni - the seduction of piero piccioni (320kb),181718637,173.3,32
jillem-full-archive,piero piccioni-les baxter - bora bora (2-cd) (quartet records) (320kb),345811273,329.79,69
jillem-full-archive,piero umiliani - africa to-day (2011) (320kb),161132879,153.67,31
jillem-full-archive,piero umiliani - il corpo (ost) (1974; 1999) (flac 320kb),162619483,155.09,27
jillem-full-archive,piero umiliani - la legge dei gangsters (ost) (1998) (320kb),181417197,173.01,23
jillem-full-archive,piero umiliani - la ragazza fuoristrada (cd) (2015) (320kb),173461976,165.43,27
jillem-full-archive,piero umiliani - studio umiliani (cd) (2017) (320kb),145629724,138.88,24
jillem-full-archive,piero umiliani - synthi time (1971; 2015) (320kb),98266190,93.71,18
jillem-full-archive,piero umiliani - to-days sound (1973;1997) (320kb),185300777,176.72,24
jillem-full-archive,piero umiliani e i suoi solisti - da roma a new york (1957; rearward 2014) (320kb),85635585,81.67,19
jillem-full-archive,pierre akendengue - afrika obota-nandipo (320kb),184968742,176.4,22
jillem-full-archive,pierre akendengue - afrika obota-nandipo (flac),200893819,191.59,24
jillem-full-archive,"pierre antoine - kalabuley woman (1977, reissue 2014) (flac)",60882954,58.06,5
jillem-full-archive,"pierre barouh and the saravah sound - jazz, samba and other hallucinatory grooves (320kb)",172086458,164.11,19
jillem-full-archive,"pierre barouh and the saravah sound - jazz, samba and other hallucinatory grooves (flac)",179137654,170.84,20
jillem-full-archive,pierre didy tchakounte - ma fou fou-magabe retro (320kb),39678273,37.84,7
jillem-full-archive,pierre louiss - creole swing (320kb),140142147,133.65,22
jillem-full-archive,pierre sandwidi - le troubadour de la savane (1976-1980) (2018) (320kb),136485804,130.16,19
jillem-full-archive,pierre vassiliu - face b (1965-1981) (320kb),128988846,123.01,19
jillem-full-archive,piombo rovente - a journey into the 70's italian police o.s.t. (cd) (320kb),175535503,167.4,31
jillem-full-archive,pip proud - a fraying space (em records) (flac 320kb),144149831,137.47,27
jillem-full-archive,pirates choice 2 (rocka shacka) (digital) (2020) (flac 320kb),134717951,128.48,19
jillem-full-archive,pirates choice vol. 2 (studio one) (digital) (2020) (flac 320kb),111234725,106.08,16
jillem-full-archive,pirates choice vol. 3 (studio one) (digital) (2021) (flac 320kb),90370578,86.18,17
jillem-full-archive,piri - voces querem mate [ndaudio] (aac.vbr.avg. 413kb),88513395,84.41,16
jillem-full-archive,"piscine et charles - quart de tour, mon amour (reissue) (flac 320kb)",81133297,77.37,17
jillem-full-archive,pivi & les balladins - pivi & les balladins (1972; 2018) (digital) (320kb),89133211,85.0,11
jillem-full-archive,plantation gold - the mad genius of shelby s. singleton jr (2cd) (320kb),412450513,393.34,79
jillem-full-archive,play on mr. music - lee perry black ark days (rock a shacka) (flac 320kb),124171401,118.42,22
jillem-full-archive,"play that beat mr. raja #1 (1984-1991) (2012, extra tracks) (vbr0)",148077622,141.22,26
jillem-full-archive,playgroup - epic sound battles chapters i & ii (320kb booklet),200116821,190.85,21
jillem-full-archive,playgroup - epic sound battles chapters i & ii (flac booklet),227329130,216.8,28
jillem-full-archive,plaza hotel - bewegliche ziele 12'' (1983) (delphin) ( digital track) (320kb),43712454,41.69,16
jillem-full-archive,poco loco in the coco vol. 1 (university of vice) (avg. 243kb),70234044,66.98,20
jillem-full-archive,poco loco in the coco vol. 3 (university of vice) (256kb),64865858,61.86,18
jillem-full-archive,poco loco in the coco vol. 4 (university of vice) (vbr2),52062696,49.65,18
jillem-full-archive,poder del alma - mimo-bacanal 76 (discodelic) (2021) (320kb),38264207,36.49,10
jillem-full-archive,poder del alma - poder del alma (lp) (1974) (320kb),82313639,78.5,14
jillem-full-archive,polish village music 1927-1933 (arhoolie) (vbr0),115887310,110.52,30
jillem-full-archive,"pont sur le congo, 1965 (orchestres o.k. jazz, bantous & cercul) (lp) (pathe records) (vbr0)",73378821,69.98,20
jillem-full-archive,popcorn's detroit soul party (goldmine soul supply) (320kb),168208025,160.42,29
jillem-full-archive,por por - honk horn music of ghana (320kb),177382312,169.16,18
jillem-full-archive,porter wagoner - the rubber room (omni recording corporation) (vbr2),116384862,110.99,33
jillem-full-archive,pose dia - at the beach (cdr) (flac 320kb),9352268,8.92,6
jillem-full-archive,pour me a grog - the funana revolt in 1990s cabo verde (320kb),100424473,95.77,14
jillem-full-archive,pow city! fabulous shakers soul party (flac 320kb),149017004,142.11,28
jillem-full-archive,pow wow (jazzman) (320kb),115523450,110.17,15
jillem-full-archive,powers-rolin duo - strange fortune (flac 320kb),95663697,91.23,9
jillem-full-archive,pra quem sabe das coisas (2022) (320kb),79361503,75.69,15
jillem-full-archive,pra quem sabe das coisas (2022) (flac),82269519,78.46,14
jillem-full-archive,praise poems vol. 6 (tramp rec.) (320kb),155207165,148.02,20
jillem-full-archive,praise poems vol. 7 (tramp rec.) (320kb),163594810,156.02,19
jillem-full-archive,praise poems vol. 7 (tramp rec.) (flac),178966721,170.68,20
jillem-full-archive,praise poems vol. 8 (tramp rec.) (320kb),156621270,149.37,21
jillem-full-archive,praise poems vol. 8 (tramp rec.) (flac),168707526,160.89,20
jillem-full-archive,prayers from hell - white gospel & sinners blues 1927-1940 (320kb booklet),193911835,184.93,34
jillem-full-archive,prayers from hell - white gospel & sinners blues 1927-1940 (flac booklet),226760618,216.26,43
jillem-full-archive,pre-festival lagos 77 - le rendez-vous des orchestres (digital) (320kb),81054716,77.3,7
jillem-full-archive,president shorty & keith hudson - barbican heights 7'' (1977) (pressure sounds uk-re) (flac 320kb),14004653,13.36,11
jillem-full-archive,primitive paradise - early exotica 1920-1947 (224kb),71034001,67.74,19
jillem-full-archive,prince adekunle & his western brothers - good old music (1980) (digital) (flac 320kb),91884060,87.63,13
jillem-full-archive,prince alla - only love can conquer 1976-1979 (bafcd 014) (flac 320kb),135339218,129.07,30
jillem-full-archive,prince bolingo akaba & his obubu sound of uokha - airende (1984; 2022) (flac 320kb),93021962,88.71,11
jillem-full-archive,prince buster - let's go to the dance (rock a shacka) (digital) (flac 320kb),145972666,139.21,23
jillem-full-archive,prince buster - rock a shacka vol. 5 - dance cleopatra (flac 320kb artwork),119684319,114.14,30
jillem-full-archive,"prince buster - sister big stuff (1972, reissue 2011) (320kb)",111930611,106.75,18
jillem-full-archive,prince david bull and his professional seagulls dance band of nigeria - soko soko (1 track album) (flac 320kb),18697788,17.83,5
jillem-full-archive,prince far i & king tubbys - in the house of vocal & dub (1973-1978) (flac 320kb),127737104,121.82,19
jillem-full-archive,prince far i & the arabs - cry tuff dub encounter (chapter 1) (flac 320kb booklet),113391313,108.14,19
jillem-full-archive,prince far i & the arabs - dub to africa (flac 320kb booklet),109242056,104.18,25
jillem-full-archive,prince far i - cry tuff dub encounter chapter 3 (1980) (flac 320kb booklet),114658905,109.35,23
jillem-full-archive,prince far i - health and strength (flac 320kb),90442134,86.25,17
jillem-full-archive,prince far i - jamaican heroes (lp) (1980) (flac 320kb),88251806,84.16,16
jillem-full-archive,prince far i - long life (1978; 2002) (flac 320kb scans),95653379,91.22,25
jillem-full-archive,"prince far i - megabit 25, 1922 - dub (320kb)",140338256,133.84,24
jillem-full-archive,"prince far i - megabit 25, 1922 - dub (flac)",153672271,146.55,27
jillem-full-archive,prince far i - message from the king (2000) (remastered) (flac 320kb),86109084,82.12,16
jillem-full-archive,prince far i - musical history (1983; 2020) (digital) (flac 320kb),80935663,77.19,17
jillem-full-archive,prince far i - peace in the east (7'') (1977) (flac 320kb),17289275,16.49,8
jillem-full-archive,prince far i - psalms for i (2002) (flac 320kb),87655475,83.59,20
jillem-full-archive,prince far i - showcase in a suitcase (lp) (1980) (vbr0),81889123,78.1,19
jillem-full-archive,prince far i - silver & gold 1973-1979 (flac 320kb booklet),203898223,194.45,37
jillem-full-archive,prince far i - under heavy manners [extended] (320kb),133602607,127.41,21
jillem-full-archive,prince far i - voice of thunder (1981; 1990) (flac 320kb inlay),109911584,104.82,23
jillem-full-archive,prince far i with the suns of arqa - musical revue (mono) (cd) (1983) (flac 320kb),121424654,115.8,13
jillem-full-archive,prince hammer - bible (1978; 2000) (jet star-kincd2) (flac 320kb scans),97664197,93.14,26
jillem-full-archive,prince hammer - sensimilla island (twcd 1068) (flac 320kb),136501486,130.18,18
jillem-full-archive,prince hammer - world war dub part 1 (1979; 2013) (flac 320kb),83471253,79.6,17
jillem-full-archive,prince hammer aka beres simpson - rastafari bible (1976-1982) (flac 320kb),108929234,103.88,18
jillem-full-archive,"prince jazzbo - choice of version (lp) studio one, 1992 (flac 320kb)",107333492,102.36,19
jillem-full-archive,prince jazzbo - get tonight brother (1973-1975; 2006) (cd) (flac 320kb scans),111863077,106.68,23
jillem-full-archive,prince jazzbo - ital corner a.k.a natty passing thru (1976) (flac 320kb),93144737,88.83,19
jillem-full-archive,prince jazzbo - mr funny (flac 320kb booklet),172026193,164.06,35
jillem-full-archive,prince jazzbo - natty passing thru' aka ital corner (corn fed productions) (flac 320kb),149565978,142.64,21
jillem-full-archive,prince mohamed - african roots (1979; 2019) (320kb),77895395,74.29,14
jillem-full-archive,prince nico mbarga - aki special (rounder) (320kb),156694468,149.44,11
jillem-full-archive,processed,0,0.0,0
jillem-full-archive,prof. james benson - the ''gow-dow experience'' (bonus tracks) (flac 320kb),146624656,139.83,15
jillem-full-archive,prof. vata mombasa & orch. lipua lipua - best of vol. 1 patricia ep (digital) (320kb),168826579,161.01,13
jillem-full-archive,professeur bylledey williams guissey et ses kinhouandes - offensive culturelle vol. 2 (lp) (320kb),89315016,85.18,12
jillem-full-archive,professional uhuru dance band - osibi (cd) (aac 257kb),96977405,92.48,25
jillem-full-archive,professor earl lett - the story of professor earl lett (tramp rec) (320kb),142707328,136.1,22
jillem-full-archive,professor i. k. belemu & his river brothers band of torugbene - late chief oloye akpe (lp) (320kb),87510179,83.46,14
jillem-full-archive,psicotronica! - spanish cinematic grooves & funky soundtracks vol. 1 & 2 (320kb),209424437,199.72,49
jillem-full-archive,psych funk a' la turkish vol. 1 (lp) (turk-a-disk) (320kb),92348193,88.07,16
jillem-full-archive,psych funk a' la turkish vol. 2 (lp) (turk-a-disk) (320kb),91574294,87.33,15
jillem-full-archive,psych funk sa-re-ga! psychedelic funk music in india 1970-1983 (320kb booklet),182828776,174.36,35
jillem-full-archive,psych funk sa-re-ga! psychedelic funk music in india 1970-1983 (flac booklet),200849599,191.55,38
jillem-full-archive,psych-funk 101 (1968-1975); a global psychedlic funk curriculum (320kb artwork),187157634,178.49,31
jillem-full-archive,psych-funk 101 (1968-1975); a global psychedlic funk curriculum (flac artwork),192439884,183.52,24
jillem-full-archive,psyche france 60-70 (2013) (37 tracks) (320kb),291737753,278.22,40
jillem-full-archive,psyche oh! a go go - lost gems of malaysia-singapura pop music '64-'74 (320kb),148745107,141.85,36
jillem-full-archive,psyche oh! a go go - lost gems of malaysia-singapura pop music '64-'74 (flac),179662283,171.34,39
jillem-full-archive,psychedelic pernambuco (mr bongo) (320kb),137170625,130.82,24
jillem-full-archive,pulsating strings - a collection of psychedelic asian guitar music (k7) (320kb),120080853,114.52,28
jillem-full-archive,puro tayta shanti (little axe records) (320kb),122063349,116.41,20
jillem-full-archive,put no blame on the master - jamaican gospel vol. 2 (social music club) (vbr2),51502588,49.12,19
jillem-full-archive,put on your best dress - sonia pottinger ska & rock steady 1966-1967 [expanded] (2cd) (320kb),384328609,366.52,59
jillem-full-archive,pyramid pieces 1 - modal & eco-jazz from australia 1969-79 (digital) (flac 320kb),100540205,95.88,11
jillem-full-archive,pyramid pieces 2 - modern jazz australia 1969-1980 (digital) (flac 320kb),105108432,100.24,10
jillem-full-archive,pyramid project ft contours - mangroves ep (digital) (flac 320kb),63053538,60.13,7
jillem-full-archive,"quad star revolution 1 & 2 (remastered, reissue) (moodisc) (cd) (flac 320kb)",443669350,423.12,51
jillem-full-archive,quarteto 004 - retrato em branco e preto (1968) (digital) (flac 320kb),84854311,80.92,19
jillem-full-archive,quarteto edison machado - obras (1970) (cd) (vbr0),94948029,90.55,13
jillem-full-archive,quarteto em cy - em cy maior (1968) (cd) (mono) (flac 320kb),68504207,65.33,21
jillem-full-archive,quarteto em cy-tamba trio - som definitivo (1966) (reissue 2018) (320kb),82398223,78.58,14
jillem-full-archive,queen oladunni decency - african mummy juju (original vintage release 1974-79) (cd) (256kb),109440779,104.37,9
jillem-full-archive,quilted flowers - 1940s albanian & epirot recordings from the balkan label (320kb),90281840,86.1,14
jillem-full-archive,quitepenas - ya veran 7'' (nyct) (digital) (320kb),23024739,21.96,8
jillem-full-archive,r. keenan lawler - music for bluegrass states (320kb),172938730,164.93,17
jillem-full-archive,r. keenan lawler - music for bluegrass states (flac),178874986,170.59,16
jillem-full-archive,r.d. burman - hare rama hare krishna (320kb),91615755,87.37,14
jillem-full-archive,radio palestine - sounds of the eastern mediterranean (cd) (320kb),164273168,156.66,26
jillem-full-archive,radio palestine - sounds of the eastern mediterranean (cd) (flac),179668390,171.35,25
jillem-full-archive,radio thailand - transmissions from the tropical kingdom (2cd) (320kb),313608282,299.08,27
jillem-full-archive,radio thailand - transmissions from the tropical kingdom (disc 1) (alac),318780779,304.01,14
jillem-full-archive,radio thailand - transmissions from the tropical kingdom (disc 2) (alac),446491850,425.81,14
jillem-full-archive,radio verde (compiled by americo brito & arp frique) (320kb),141983430,135.41,15
jillem-full-archive,rafael labasta y su orquesta - the best of (circulo musical) (320kb),195748675,186.68,24
jillem-full-archive,rahsaan roland kirk - brotherman in the fatherland (1972) (320kb),179516794,171.2,15
jillem-full-archive,rahsaan roland kirk - brotherman in the fatherland (1972) (flac),196169374,187.08,21
jillem-full-archive,raja zahr - drums of lebanon 12'' (digital) (320kb),22982829,21.92,7
jillem-full-archive,rakotozafy - valiha malaza (famous valiha) (cd) (320kb),151100137,144.1,22
jillem-full-archive,ralph thomas - eastern standard time (digital) (flac 320kb),96099474,91.65,12
jillem-full-archive,ralph weeks - algo muy profundo (feat. combo lulo) 7'' (digital) (320kb),16841239,16.06,9
jillem-full-archive,ralph weeks - something deep inside (remastered) (2020) (digital) (flac 320kb),16313755,15.56,6
jillem-full-archive,ralph white - farewell to texas (flac 320kb),33699133,32.14,8
jillem-full-archive,ramone-ti l'afrique - soul reggae prisonnier-bal souki souki - 7inch (digital) (320kb),20135395,19.2,9
jillem-full-archive,randy weston's african rhythms (2009) (comet records) (320kb),189400317,180.63,19
jillem-full-archive,randy weston's african rhythms (2009) (comet records) (flac),200074166,190.81,20
jillem-full-archive,randy weston's african rhythms - niles littlebig (reissue 2016) (flac 320kb),93675884,89.34,15
jillem-full-archive,randy's - 17 north parade (flac 320kb booklet),147703959,140.86,32
jillem-full-archive,ranil - ranil y su conjunto tropical (2020) (flac 320kb),102489114,97.74,17
jillem-full-archive,ranil y su conjunto tropical - ranil's jungle party lp (320kb),93538809,89.21,16
jillem-full-archive,ranking ann - a slice of english toast (1982) (digital) (flac 320kb),127323012,121.42,12
jillem-full-archive,ranking dread & massive dread - 2 dread inna babylon (320kb),120813458,115.22,25
jillem-full-archive,ranking dread - girls fiesta (1978; 2014) (flac 320kb),109755870,104.67,16
jillem-full-archive,"ranking dread - in dub (with sly & robbie, roots radics) (cd) (flac 320kb)",90660505,86.46,21
jillem-full-archive,ranking dread - kunta kinte roots (burning rockers uk lp 1979) new improved rip (vbr0),48569873,46.32,19
jillem-full-archive,ranking dread - lots of loving {2xdigi} (jah life) (freedom sounds) (320kb),217395781,207.32,27
jillem-full-archive,ranking dread - lots of loving {2xdigi} (jah life) (freedom sounds) (flac),235683859,224.77,29
jillem-full-archive,ranking dread - most wanted (320kb),159950888,152.54,20
jillem-full-archive,ranking dread - most wanted (flac),170570417,162.67,21
jillem-full-archive,ranking joe - armageddon time [compilation] (cd) (flac 320kb),146192142,139.42,27
jillem-full-archive,ranking joe - showcase (1981) (digital) (flac 320kb),77234383,73.66,12
jillem-full-archive,"ranking joe - weakheart fadeaway (1978, reissue 2004) (flac 320kb)",73851115,70.43,16
jillem-full-archive,ranking joe - zion high (flac 320kb booklet),160258228,152.83,36
jillem-full-archive,ranking toyan - ghetto man skank (1983; 2006) (flac 320kb booklet),122869929,117.18,28
jillem-full-archive,ranking trevor - in fine style (1978) (digital lp) (flac 320kb) {plus three piece chicken & chips},211292344,201.5,39
jillem-full-archive,ranking trevor - presenting ranking trevor lp 1981 (flac 320kb),85739642,81.77,15
jillem-full-archive,rare afro & caribbean funk vol. 1 (mokili) (320kb),146513401,139.73,13
jillem-full-archive,rare afro & caribbean funk vol. 2 (lp) (mokili) (320kb),110025704,104.93,15
jillem-full-archive,"rare funk, volume one & two (electrostatic records) (vbr0)",214344748,204.42,54
jillem-full-archive,rare reggae grooves from studio one (heartbeat) (flac 320kb booklet),138863603,132.43,23
jillem-full-archive,rare silk - storm (10'') (digital) (flac 320kb),26865250,25.62,5
jillem-full-archive,rare soul harmony of the 60's; the sweeter side (goldmine soul supply) (320kb),167984155,160.2,28
jillem-full-archive,rare soul heaven vol. 1 (goldmine soul supply) (320kb),129647611,123.64,24
jillem-full-archive,rare soul heaven vol. 2 (goldmine soul supply) (320kb),113894585,108.62,22
jillem-full-archive,rare soul review (goldmine soul supply) (320kb),135772826,129.48,27
jillem-full-archive,ras allah (aka prince alla) - showcase (1984; 2020) (flac 320kb),85348122,81.39,19
jillem-full-archive,ras clifton - queen of the universe 12'' (wackies) (flac 320kb),33402761,31.86,8
jillem-full-archive,ras michael & the sons of negus - love thy neighbour (stereo) (cd) (flac 320kb),110102415,105.0,15
jillem-full-archive,ras michael & the sons of negus - none a jah jah children (2cd) (2018) (320kb),260587776,248.52,29
jillem-full-archive,ras michael - tribute to the emperor rastafori (1976) (lp) (flac 320kb),83153495,79.3,19
jillem-full-archive,ras michael and the sons of negus-dadawah - peace & love-nyahbinghi (320kb),194568528,185.56,22
jillem-full-archive,ras michael and the sons of negus-dadawah - peace & love-nyahbinghi (alac),476088905,454.03,20
jillem-full-archive,raviv gazit - ze (digital) (flac 320kb),92791168,88.49,17
jillem-full-archive,raw roots volume one (phil pratt productions) (1971-1978) (flac 320kb),124912626,119.13,31
jillem-full-archive,raw roots volume two (phil pratt productions) (1971-1978) (flac 320kb),116944326,111.53,28
jillem-full-archive,"raw soul - rare & unreleased funk from norfolk, virginia 1971 - 1973 (cd) (320kb)",123408240,117.69,21
